"","syncom","strain","dpi","r","type","fraction"
"395","C.01","meL85","07dpi",26.2,"regular_fraction",0.817204301075269
"396","C.01","meL85","07dpi",26.2,"random_fraction",0.182795698924731
"397","C.01","meL85","07dpi",26.4,"aggregate_fraction",0
"398","C.01","meL85","07dpi",26.4,"regular_fraction",0.817204301075269
"399","C.01","meL85","07dpi",26.4,"random_fraction",0.182795698924731
"400","C.01","meL85","07dpi",26.6,"aggregate_fraction",0
"401","C.01","meL85","07dpi",26.6,"regular_fraction",0.827956989247312
"402","C.01","meL85","07dpi",26.6,"random_fraction",0.172043010752688
"403","C.01","meL85","07dpi",26.8,"aggregate_fraction",0
"404","C.01","meL85","07dpi",26.8,"regular_fraction",0.827956989247312
"405","C.01","meL85","07dpi",26.8,"random_fraction",0.172043010752688
"406","C.01","meL85","07dpi",27,"aggregate_fraction",0
"407","C.01","meL85","07dpi",27,"regular_fraction",0.838709677419355
"408","C.01","meL85","07dpi",27,"random_fraction",0.161290322580645
"409","C.01","meL85","07dpi",27.2,"aggregate_fraction",0
"410","C.01","meL85","07dpi",27.2,"regular_fraction",0.838709677419355
"411","C.01","meL85","07dpi",27.2,"random_fraction",0.161290322580645
"412","C.01","meL85","07dpi",27.4,"aggregate_fraction",0.010752688172043
"413","C.01","meL85","07dpi",27.4,"regular_fraction",0.838709677419355
"414","C.01","meL85","07dpi",27.4,"random_fraction",0.150537634408602
"415","C.01","meL85","07dpi",27.6,"aggregate_fraction",0.010752688172043
"416","C.01","meL85","07dpi",27.6,"regular_fraction",0.838709677419355
"417","C.01","meL85","07dpi",27.6,"random_fraction",0.150537634408602
"418","C.01","meL85","07dpi",27.8,"aggregate_fraction",0.010752688172043
"419","C.01","meL85","07dpi",27.8,"regular_fraction",0.838709677419355
"420","C.01","meL85","07dpi",27.8,"random_fraction",0.150537634408602
"421","C.01","meL85","07dpi",28,"aggregate_fraction",0.010752688172043
"422","C.01","meL85","07dpi",28,"regular_fraction",0.838709677419355
"423","C.01","meL85","07dpi",28,"random_fraction",0.150537634408602
"424","C.01","meL85","07dpi",28.2,"aggregate_fraction",0.010752688172043
"425","C.01","meL85","07dpi",28.2,"regular_fraction",0.849462365591398
"426","C.01","meL85","07dpi",28.2,"random_fraction",0.139784946236559
"427","C.01","meL85","07dpi",28.4,"aggregate_fraction",0.010752688172043
"428","C.01","meL85","07dpi",28.4,"regular_fraction",0.849462365591398
"429","C.01","meL85","07dpi",28.4,"random_fraction",0.139784946236559
"430","C.01","meL85","07dpi",28.6,"aggregate_fraction",0.010752688172043
"431","C.01","meL85","07dpi",28.6,"regular_fraction",0.870967741935484
"432","C.01","meL85","07dpi",28.6,"random_fraction",0.118279569892473
"433","C.01","meL85","07dpi",28.8,"aggregate_fraction",0.010752688172043
"434","C.01","meL85","07dpi",28.8,"regular_fraction",0.860215053763441
"435","C.01","meL85","07dpi",28.8,"random_fraction",0.129032258064516
"436","C.01","meL85","07dpi",29,"aggregate_fraction",0.010752688172043
"437","C.01","meL85","07dpi",29,"regular_fraction",0.838709677419355
"438","C.01","meL85","07dpi",29,"random_fraction",0.150537634408602
"439","C.01","meL85","07dpi",29.2,"aggregate_fraction",0.010752688172043
"440","C.01","meL85","07dpi",29.2,"regular_fraction",0.849462365591398
"441","C.01","meL85","07dpi",29.2,"random_fraction",0.139784946236559
"442","C.01","meL85","07dpi",29.4,"aggregate_fraction",0.010752688172043
"443","C.01","meL85","07dpi",29.4,"regular_fraction",0.838709677419355
"444","C.01","meL85","07dpi",29.4,"random_fraction",0.150537634408602
"445","C.01","meL85","07dpi",29.6,"aggregate_fraction",0.010752688172043
"446","C.01","meL85","07dpi",29.6,"regular_fraction",0.849462365591398
"447","C.01","meL85","07dpi",29.6,"random_fraction",0.139784946236559
"448","C.01","meL85","07dpi",29.8,"aggregate_fraction",0.010752688172043
"449","C.01","meL85","07dpi",29.8,"regular_fraction",0.838709677419355
"450","C.01","meL85","07dpi",29.8,"random_fraction",0.150537634408602
"451","C.01","meL85","07dpi",30,"aggregate_fraction",0
"452","C.01","meL85","07dpi",30,"regular_fraction",0.849462365591398
"453","C.01","meL85","07dpi",30,"random_fraction",0.150537634408602
"454","C.01","meL85","14dpi",0,"aggregate_fraction",1
"455","C.01","meL85","14dpi",0,"regular_fraction",0
"456","C.01","meL85","14dpi",0,"random_fraction",0
"457","C.01","meL85","14dpi",0.2,"aggregate_fraction",0.494845360824742
"458","C.01","meL85","14dpi",0.2,"regular_fraction",0.0618556701030928
"459","C.01","meL85","14dpi",0.2,"random_fraction",0.443298969072165
"460","C.01","meL85","14dpi",0.4,"aggregate_fraction",0.391666666666667
"461","C.01","meL85","14dpi",0.4,"regular_fraction",0.275
"462","C.01","meL85","14dpi",0.4,"random_fraction",0.333333333333333
"463","C.01","meL85","14dpi",0.6,"aggregate_fraction",0.307142857142857
"464","C.01","meL85","14dpi",0.6,"regular_fraction",0.378571428571429
"465","C.01","meL85","14dpi",0.6,"random_fraction",0.314285714285714
"466","C.01","meL85","14dpi",0.8,"aggregate_fraction",0.275449101796407
"467","C.01","meL85","14dpi",0.8,"regular_fraction",0.377245508982036
"468","C.01","meL85","14dpi",0.8,"random_fraction",0.347305389221557
"469","C.01","meL85","14dpi",1,"aggregate_fraction",0.33695652173913
"470","C.01","meL85","14dpi",1,"regular_fraction",0.293478260869565
"471","C.01","meL85","14dpi",1,"random_fraction",0.369565217391304
"472","C.01","meL85","14dpi",1.2,"aggregate_fraction",0.482412060301508
"473","C.01","meL85","14dpi",1.2,"regular_fraction",0.105527638190955
"474","C.01","meL85","14dpi",1.2,"random_fraction",0.412060301507538
"475","C.01","meL85","14dpi",1.4,"aggregate_fraction",0.632075471698113
"476","C.01","meL85","14dpi",1.4,"regular_fraction",0.0424528301886792
"477","C.01","meL85","14dpi",1.4,"random_fraction",0.325471698113208
"478","C.01","meL85","14dpi",1.6,"aggregate_fraction",0.715596330275229
"479","C.01","meL85","14dpi",1.6,"regular_fraction",0.018348623853211
"480","C.01","meL85","14dpi",1.6,"random_fraction",0.26605504587156
"481","C.01","meL85","14dpi",1.8,"aggregate_fraction",0.761261261261261
"482","C.01","meL85","14dpi",1.8,"regular_fraction",0.0225225225225225
"483","C.01","meL85","14dpi",1.8,"random_fraction",0.216216216216216
"484","C.01","meL85","14dpi",2,"aggregate_fraction",0.766519823788546
"485","C.01","meL85","14dpi",2,"regular_fraction",0.0220264317180617
"486","C.01","meL85","14dpi",2,"random_fraction",0.211453744493392
"487","C.01","meL85","14dpi",2.2,"aggregate_fraction",0.780701754385965
"488","C.01","meL85","14dpi",2.2,"regular_fraction",0.0219298245614035
"489","C.01","meL85","14dpi",2.2,"random_fraction",0.197368421052632
"490","C.01","meL85","14dpi",2.4,"aggregate_fraction",0.793859649122807
"491","C.01","meL85","14dpi",2.4,"regular_fraction",0.0263157894736842
"492","C.01","meL85","14dpi",2.4,"random_fraction",0.179824561403509
"493","C.01","meL85","14dpi",2.6,"aggregate_fraction",0.794759825327511
"494","C.01","meL85","14dpi",2.6,"regular_fraction",0.0262008733624454
"495","C.01","meL85","14dpi",2.6,"random_fraction",0.179039301310044
"496","C.01","meL85","14dpi",2.8,"aggregate_fraction",0.782608695652174
"497","C.01","meL85","14dpi",2.8,"regular_fraction",0.0260869565217391
"498","C.01","meL85","14dpi",2.8,"random_fraction",0.191304347826087
"499","C.01","meL85","14dpi",3,"aggregate_fraction",0.778260869565217
"500","C.01","meL85","14dpi",3,"regular_fraction",0.0260869565217391
"501","C.01","meL85","14dpi",3,"random_fraction",0.195652173913043
"502","C.01","meL85","14dpi",3.2,"aggregate_fraction",0.78695652173913
"503","C.01","meL85","14dpi",3.2,"regular_fraction",0.0260869565217391
"504","C.01","meL85","14dpi",3.2,"random_fraction",0.18695652173913
"505","C.01","meL85","14dpi",3.4,"aggregate_fraction",0.78695652173913
"506","C.01","meL85","14dpi",3.4,"regular_fraction",0.0260869565217391
"507","C.01","meL85","14dpi",3.4,"random_fraction",0.18695652173913
"508","C.01","meL85","14dpi",3.6,"aggregate_fraction",0.778260869565217
"509","C.01","meL85","14dpi",3.6,"regular_fraction",0.0260869565217391
"510","C.01","meL85","14dpi",3.6,"random_fraction",0.195652173913043
"511","C.01","meL85","14dpi",3.8,"aggregate_fraction",0.773913043478261
"512","C.01","meL85","14dpi",3.8,"regular_fraction",0.0260869565217391
"513","C.01","meL85","14dpi",3.8,"random_fraction",0.2
"514","C.01","meL85","14dpi",4,"aggregate_fraction",0.769565217391304
"515","C.01","meL85","14dpi",4,"regular_fraction",0.0260869565217391
"516","C.01","meL85","14dpi",4,"random_fraction",0.204347826086957
"517","C.01","meL85","14dpi",4.2,"aggregate_fraction",0.769565217391304
"518","C.01","meL85","14dpi",4.2,"regular_fraction",0.0304347826086957
"519","C.01","meL85","14dpi",4.2,"random_fraction",0.2
"520","C.01","meL85","14dpi",4.4,"aggregate_fraction",0.756521739130435
"521","C.01","meL85","14dpi",4.4,"regular_fraction",0.0347826086956522
"522","C.01","meL85","14dpi",4.4,"random_fraction",0.208695652173913
"523","C.01","meL85","14dpi",4.6,"aggregate_fraction",0.765217391304348
"524","C.01","meL85","14dpi",4.6,"regular_fraction",0.0347826086956522
"525","C.01","meL85","14dpi",4.6,"random_fraction",0.2
"526","C.01","meL85","14dpi",4.8,"aggregate_fraction",0.769565217391304
"527","C.01","meL85","14dpi",4.8,"regular_fraction",0.0391304347826087
"528","C.01","meL85","14dpi",4.8,"random_fraction",0.191304347826087
"529","C.01","meL85","14dpi",5,"aggregate_fraction",0.769565217391304
"530","C.01","meL85","14dpi",5,"regular_fraction",0.0434782608695652
"531","C.01","meL85","14dpi",5,"random_fraction",0.18695652173913
"532","C.01","meL85","14dpi",5.2,"aggregate_fraction",0.760869565217391
"533","C.01","meL85","14dpi",5.2,"regular_fraction",0.0434782608695652
"534","C.01","meL85","14dpi",5.2,"random_fraction",0.195652173913043
"535","C.01","meL85","14dpi",5.4,"aggregate_fraction",0.747826086956522
"536","C.01","meL85","14dpi",5.4,"regular_fraction",0.0434782608695652
"537","C.01","meL85","14dpi",5.4,"random_fraction",0.208695652173913
"538","C.01","meL85","14dpi",5.6,"aggregate_fraction",0.739130434782609
"539","C.01","meL85","14dpi",5.6,"regular_fraction",0.0434782608695652
"540","C.01","meL85","14dpi",5.6,"random_fraction",0.217391304347826
"541","C.01","meL85","14dpi",5.8,"aggregate_fraction",0.756521739130435
"542","C.01","meL85","14dpi",5.8,"regular_fraction",0.0434782608695652
"543","C.01","meL85","14dpi",5.8,"random_fraction",0.2
"544","C.01","meL85","14dpi",6,"aggregate_fraction",0.760869565217391
"545","C.01","meL85","14dpi",6,"regular_fraction",0.0521739130434783
"546","C.01","meL85","14dpi",6,"random_fraction",0.18695652173913
"547","C.01","meL85","14dpi",6.2,"aggregate_fraction",0.752173913043478
"548","C.01","meL85","14dpi",6.2,"regular_fraction",0.0521739130434783
"549","C.01","meL85","14dpi",6.2,"random_fraction",0.195652173913043
"550","C.01","meL85","14dpi",6.4,"aggregate_fraction",0.756521739130435
"551","C.01","meL85","14dpi",6.4,"regular_fraction",0.0565217391304348
"552","C.01","meL85","14dpi",6.4,"random_fraction",0.18695652173913
"553","C.01","meL85","14dpi",6.6,"aggregate_fraction",0.739130434782609
"554","C.01","meL85","14dpi",6.6,"regular_fraction",0.0608695652173913
"555","C.01","meL85","14dpi",6.6,"random_fraction",0.2
"556","C.01","meL85","14dpi",6.8,"aggregate_fraction",0.71304347826087
"557","C.01","meL85","14dpi",6.8,"regular_fraction",0.0608695652173913
"558","C.01","meL85","14dpi",6.8,"random_fraction",0.226086956521739
"559","C.01","meL85","14dpi",7,"aggregate_fraction",0.7
"560","C.01","meL85","14dpi",7,"regular_fraction",0.0652173913043478
"561","C.01","meL85","14dpi",7,"random_fraction",0.234782608695652
"562","C.01","meL85","14dpi",7.2,"aggregate_fraction",0.682608695652174
"563","C.01","meL85","14dpi",7.2,"regular_fraction",0.0695652173913043
"564","C.01","meL85","14dpi",7.2,"random_fraction",0.247826086956522
"565","C.01","meL85","14dpi",7.4,"aggregate_fraction",0.68695652173913
"566","C.01","meL85","14dpi",7.4,"regular_fraction",0.0739130434782609
"567","C.01","meL85","14dpi",7.4,"random_fraction",0.239130434782609
"568","C.01","meL85","14dpi",7.6,"aggregate_fraction",0.68695652173913
"569","C.01","meL85","14dpi",7.6,"regular_fraction",0.0739130434782609
"570","C.01","meL85","14dpi",7.6,"random_fraction",0.239130434782609
"571","C.01","meL85","14dpi",7.8,"aggregate_fraction",0.682608695652174
"572","C.01","meL85","14dpi",7.8,"regular_fraction",0.0782608695652174
"573","C.01","meL85","14dpi",7.8,"random_fraction",0.239130434782609
"574","C.01","meL85","14dpi",8,"aggregate_fraction",0.682608695652174
"575","C.01","meL85","14dpi",8,"regular_fraction",0.0782608695652174
"576","C.01","meL85","14dpi",8,"random_fraction",0.239130434782609
"577","C.01","meL85","14dpi",8.2,"aggregate_fraction",0.682608695652174
"578","C.01","meL85","14dpi",8.2,"regular_fraction",0.0782608695652174
"579","C.01","meL85","14dpi",8.2,"random_fraction",0.239130434782609
"580","C.01","meL85","14dpi",8.4,"aggregate_fraction",0.678260869565217
"581","C.01","meL85","14dpi",8.4,"regular_fraction",0.0782608695652174
"582","C.01","meL85","14dpi",8.4,"random_fraction",0.243478260869565
"583","C.01","meL85","14dpi",8.6,"aggregate_fraction",0.682608695652174
"584","C.01","meL85","14dpi",8.6,"regular_fraction",0.0869565217391304
"585","C.01","meL85","14dpi",8.6,"random_fraction",0.230434782608696
"586","C.01","meL85","14dpi",8.8,"aggregate_fraction",0.682608695652174
"587","C.01","meL85","14dpi",8.8,"regular_fraction",0.091304347826087
"588","C.01","meL85","14dpi",8.8,"random_fraction",0.226086956521739
"589","C.01","meL85","14dpi",9,"aggregate_fraction",0.678260869565217
"590","C.01","meL85","14dpi",9,"regular_fraction",0.091304347826087
"591","C.01","meL85","14dpi",9,"random_fraction",0.230434782608696
"592","C.01","meL85","14dpi",9.2,"aggregate_fraction",0.673913043478261
"593","C.01","meL85","14dpi",9.2,"regular_fraction",0.1
"594","C.01","meL85","14dpi",9.2,"random_fraction",0.226086956521739
"595","C.01","meL85","14dpi",9.4,"aggregate_fraction",0.669565217391304
"596","C.01","meL85","14dpi",9.4,"regular_fraction",0.091304347826087
"597","C.01","meL85","14dpi",9.4,"random_fraction",0.239130434782609
"598","C.01","meL85","14dpi",9.6,"aggregate_fraction",0.669565217391304
"599","C.01","meL85","14dpi",9.6,"regular_fraction",0.1
"600","C.01","meL85","14dpi",9.6,"random_fraction",0.230434782608696
"601","C.01","meL85","14dpi",9.8,"aggregate_fraction",0.660869565217391
"602","C.01","meL85","14dpi",9.8,"regular_fraction",0.108695652173913
"603","C.01","meL85","14dpi",9.8,"random_fraction",0.230434782608696
"604","C.01","meL85","14dpi",10,"aggregate_fraction",0.652173913043478
"605","C.01","meL85","14dpi",10,"regular_fraction",0.104347826086957
"606","C.01","meL85","14dpi",10,"random_fraction",0.243478260869565
"607","C.01","meL85","14dpi",10.2,"aggregate_fraction",0.647826086956522
"608","C.01","meL85","14dpi",10.2,"regular_fraction",0.104347826086957
"609","C.01","meL85","14dpi",10.2,"random_fraction",0.247826086956522
"610","C.01","meL85","14dpi",10.4,"aggregate_fraction",0.639130434782609
"611","C.01","meL85","14dpi",10.4,"regular_fraction",0.104347826086957
"612","C.01","meL85","14dpi",10.4,"random_fraction",0.256521739130435
"613","C.01","meL85","14dpi",10.6,"aggregate_fraction",0.630434782608696
"614","C.01","meL85","14dpi",10.6,"regular_fraction",0.108695652173913
"615","C.01","meL85","14dpi",10.6,"random_fraction",0.260869565217391
"616","C.01","meL85","14dpi",10.8,"aggregate_fraction",0.634782608695652
"617","C.01","meL85","14dpi",10.8,"regular_fraction",0.108695652173913
"618","C.01","meL85","14dpi",10.8,"random_fraction",0.256521739130435
"619","C.01","meL85","14dpi",11,"aggregate_fraction",0.617391304347826
"620","C.01","meL85","14dpi",11,"regular_fraction",0.11304347826087
"621","C.01","meL85","14dpi",11,"random_fraction",0.269565217391304
"622","C.01","meL85","14dpi",11.2,"aggregate_fraction",0.604347826086956
"623","C.01","meL85","14dpi",11.2,"regular_fraction",0.11304347826087
"624","C.01","meL85","14dpi",11.2,"random_fraction",0.282608695652174
"625","C.01","meL85","14dpi",11.4,"aggregate_fraction",0.595652173913043
"626","C.01","meL85","14dpi",11.4,"regular_fraction",0.121739130434783
"627","C.01","meL85","14dpi",11.4,"random_fraction",0.282608695652174
"628","C.01","meL85","14dpi",11.6,"aggregate_fraction",0.58695652173913
"629","C.01","meL85","14dpi",11.6,"regular_fraction",0.121739130434783
"630","C.01","meL85","14dpi",11.6,"random_fraction",0.291304347826087
"631","C.01","meL85","14dpi",11.8,"aggregate_fraction",0.582608695652174
"632","C.01","meL85","14dpi",11.8,"regular_fraction",0.121739130434783
"633","C.01","meL85","14dpi",11.8,"random_fraction",0.295652173913043
"634","C.01","meL85","14dpi",12,"aggregate_fraction",0.569565217391304
"635","C.01","meL85","14dpi",12,"regular_fraction",0.130434782608696
"636","C.01","meL85","14dpi",12,"random_fraction",0.3
"637","C.01","meL85","14dpi",12.2,"aggregate_fraction",0.552173913043478
"638","C.01","meL85","14dpi",12.2,"regular_fraction",0.143478260869565
"639","C.01","meL85","14dpi",12.2,"random_fraction",0.304347826086957
"640","C.01","meL85","14dpi",12.4,"aggregate_fraction",0.539130434782609
"641","C.01","meL85","14dpi",12.4,"regular_fraction",0.139130434782609
"642","C.01","meL85","14dpi",12.4,"random_fraction",0.321739130434783
"643","C.01","meL85","14dpi",12.6,"aggregate_fraction",0.508695652173913
"644","C.01","meL85","14dpi",12.6,"regular_fraction",0.152173913043478
"645","C.01","meL85","14dpi",12.6,"random_fraction",0.339130434782609
"646","C.01","meL85","14dpi",12.8,"aggregate_fraction",0.495652173913044
"647","C.01","meL85","14dpi",12.8,"regular_fraction",0.156521739130435
"648","C.01","meL85","14dpi",12.8,"random_fraction",0.347826086956522
"649","C.01","meL85","14dpi",13,"aggregate_fraction",0.469565217391304
"650","C.01","meL85","14dpi",13,"regular_fraction",0.173913043478261
"651","C.01","meL85","14dpi",13,"random_fraction",0.356521739130435
"652","C.01","meL85","14dpi",13.2,"aggregate_fraction",0.447826086956522
"653","C.01","meL85","14dpi",13.2,"regular_fraction",0.191304347826087
"654","C.01","meL85","14dpi",13.2,"random_fraction",0.360869565217391
"655","C.01","meL85","14dpi",13.4,"aggregate_fraction",0.439130434782609
